stationName,stationId,chargerId,chargerType,address,latitude,longitude,useTime,businessId,bnm,businessName,businessCall,status,statUpdDt,lastTsdt,lastTedt,output,method,zcode,zscode,kind,kindDetail,parkingFree,limitYn
아시아공원 공영주차장,ME174028,1,DC 차데모 + AC 3상 + DC 콤보,서울특별시 송파구 잠실동 84,37.5102969,127.0788121,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 17:47,2022-08-23 17:05,2022-08-23 17:47,50,단독,11,11710,B0,B001,유료,제한 없음
아시아공원 공영주차장,ME174028,2,DC 차데모 + AC 3상 + DC 콤보,서울특별시 송파구 잠실동 84,37.5102969,127.0788121,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:12,2022-08-23 16:24,2022-08-23 17:02,50,단독,11,11710,B0,B001,유료,제한 없음
아시아공원 공영주차장,ME174028,3,DC 차데모 + AC 3상 + DC 콤보,서울특별시 송파구 잠실동 84,37.5102969,127.0788121,24시간 이용가능,ME,환경부,환경부,1661-9408,충전중,2022-08-23 21:39,2022-08-23 19:44,2022-08-23 20:17,50,단독,11,11710,B0,B001,유료,제한 없음
롯데마트 송파점,ME174029,1,DC 차데모 + AC 3상 + DC 콤보,서울특별시 송파구 중대로 80,37.4918392,127.1178931,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:29,2022-08-23 20:08,2022-08-23 20:29,50,단독,11,11710,E0,E001,유료,제한 없음
홈플러스 영등포점,ME174030,1,DC 차데모 + AC 3상 + DC 콤보,서울특별시 영등포구 당산로 42,37.5190208,126.8957999,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 18:12,2022-08-23 17:58,2022-08-23 18:12,50,단독,11,11560,E0,E001,유료,제한 없음
신길6동 공영노외주차장(구 신길 제5동 주민센터),ME174031,1,DC 차데모 + AC 3상 + DC 콤보,서울특별시 영등포구 신길동 3203,37.50251299,126.9110497,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 14:44,2022-08-23 14:05,2022-08-23 14:44,50,단독,11,11560,G0,G003,유료,제한 없음
신길4동1마을공원 공영주차장,ME174032,1,DC 차데모 + AC 3상 + DC 콤보,서울특별시 영등포구 신길로40길 5,37.507122,126.9116817,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:06,2022-08-23 20:25,2022-08-23 21:06,50,단독,11,11560,B0,B001,유료,제한 없음
당산에스에이치빌 아파트 앞,ME174033,1,DC 차데모 + AC 3상 + DC 콤보,서울특별시 영등포구 영신로 183,37.524217,126.9019801,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:45,2022-08-23 19:21,2022-08-23 20:02,50,단독,11,11560,G0,G003,유료,제한 없음
영등포 제3공영,ME174034,1,DC 차데모 + AC 3상 + DC 콤보,서울특별시 영등포구 영중로3길 7,37.5180087,126.9030865,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:34,2022-08-23 20:51,2022-08-23 21:34,50,단독,11,11560,B0,B001,유료,제한 없음
신창동 공영주차장,ME174035,1,DC 차데모 + AC 3상 + DC 콤보,서울특별시 용산구 원효로35길 53,37.5353568,126.9552587,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 15:24,2022-08-23 13:07,2022-08-23 13:31,50,단독,11,11170,B0,B001,유료,제한 없음
한남동 공영주차장,ME174036,1,DC 차데모 + AC 3상 + DC 콤보,서울특별시 용산구 이태원로 224-19,37.5349284,127.0002489,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:52,2022-08-23 11:55,2022-08-23 12:38,50,단독,11,11170,B0,B001,유료,제한 없음
현대자동차 수색대리점,ME174037,1,DC 차데모 + AC 3상 + DC 콤보,서울특별시 은평구 수색로 342-1,37.5867665,126.8880299,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:18,2022-08-23 18:38,2022-08-23 19:18,50,단독,11,11380,F0,F001,유료,제한 없음
은평구민체육센터,ME174038,1,DC 차데모 + AC 3상 + DC 콤보,서울특별시 은평구 진관1로 40,37.6310603,126.9246413,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:08,2022-08-23 14:37,2022-08-23 15:16,50,단독,11,11380,A0,A004,유료,제한 없음
태화빌딩,ME174039,1,DC 차데모 + AC 3상 + DC 콤보,서울특별시 종로구 인사동5길 29,37.5718148,126.9850443,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:16,2022-08-23 18:33,2022-08-23 19:16,50,단독,11,11110,H0,H003,유료,제한 없음
한국예술종합학교(종로),ME174040,1,DC 차데모 + AC 3상 + DC 콤보,서울특별시 종로구 창경궁로 215,37.5824318,126.9974047,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:36,2022-08-23 18:57,2022-08-23 19:33,50,단독,11,11110,J0,J001,유료,제한 없음
국립극장,ME174041,1,DC 차데모 + AC 3상 + DC 콤보, 국립극장 좌측 출구 주차장,37.5517908,127.0002167,05:00~23:00,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:27,2022-08-23 20:44,2022-08-23 21:27,50,단독,11,11140,A0,A004,유료,제한 없음
국립극장,ME174041,2,DC 차데모 + AC 3상 + DC 콤보, 국립극장 좌측 출구 주차장,37.5517908,127.0002167,05:00~23:00,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:55,2022-08-23 19:15,2022-08-23 19:55,50,단독,11,11140,A0,A004,유료,제한 없음
홈플러스 상봉점,ME174042,1,DC 차데모 + AC 3상 + DC 콤보,서울특별시 중랑구 망우로 353,37.5983156,127.0905669,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:31,2022-08-23 19:51,2022-08-23 20:31,50,단독,11,11260,E0,E001,유료,제한 없음
홈플러스 신내점,ME174043,1,DC 차데모 + AC 3상 + DC 콤보,서울특별시 중랑구 신내로 201,37.6159847,127.0939656,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:48,2022-08-23 21:07,2022-08-23 21:48,50,단독,11,11260,E0,E001,유료,제한 없음
용마폭포공원 공영주차장,ME174044,1,DC 차데모 + AC 3상 + DC 콤보,서울특별시 중랑구 용마산로 250-12,37.5745068,127.089592,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:17,2022-08-23 20:34,2022-08-23 21:17,50,단독,11,11260,B0,B001,유료,제한 없음
남원읍 공영주차장,ME174045,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 남원읍 남원리 84-2,33.2788767,126.7213139,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:59,2022-08-23 20:50,2022-08-23 20:59,50,단독,50,50130,B0,B001,유료,제한 없음
위미의례회관,ME174046,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 남원읍 중산간동로 6862,33.289615,126.6576261,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:52,2022-08-23 19:15,2022-08-23 19:52,50,단독,50,50130,A0,A004,유료,제한 없음
대정감협 인근 공영주차장,ME174047,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 대정읍 하모리 964-2,33.2229383,126.2520224,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 18:06,2022-08-23 16:24,2022-08-23 16:50,50,단독,50,50130,B0,B001,유료,제한 없음
퐁낭 작은 도서관 앞 주차장,ME174048,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 동홍동 470-1,33.2553617,126.5720303,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:03,2022-08-23 20:23,2022-08-23 21:03,50,단독,50,50130,B0,B001,유료,제한 없음
월드컵경기장 인근 공영주차장,ME174049,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 법환동 870,33.2475057,126.510693,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 18:59,2022-08-23 18:20,2022-08-23 18:59,50,단독,50,50130,B0,B001,유료,제한 없음
중문 관광단지,ME174050,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 색달동 2889-1,33.2462149,126.414261,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:09,2022-08-23 16:36,2022-08-23 17:20,50,단독,50,50130,D0,D007,유료,제한 없음
중문 관광단지,ME174050,2,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 색달동 2889-1,33.2462149,126.414261,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:18,2022-08-23 20:53,2022-08-23 21:18,50,단독,50,50130,D0,D007,유료,제한 없음
중문 관광단지,ME174050,3,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 색달동 2889-1,33.2462149,126.414261,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 16:42,2022-08-23 16:09,2022-08-23 16:42,50,단독,50,50130,D0,D007,유료,제한 없음
중문 관광단지,ME174050,4,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 색달동 2889-1,33.2462149,126.414261,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 18:37,2022-08-23 16:55,2022-08-23 17:11,50,단독,50,50130,D0,D007,유료,제한 없음
중문 관광단지,ME174050,5,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 색달동 2889-1,33.2462149,126.414261,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:35,2022-08-23 21:13,2022-08-23 21:35,50,단독,50,50130,D0,D007,유료,제한 없음
중앙공영주차장(우리은행 서귀포점 인근 공영주차장),ME174051,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 서귀동 291-2,33.249649,126.5623255,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:29,2022-08-23 20:19,2022-08-23 20:28,50,단독,50,50130,B0,B001,유료,제한 없음
서귀포성당 뒤 주차장,ME174053,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 서귀동 600-3,33.2436487,126.5628543,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:11,2022-08-23 20:51,2022-08-23 21:11,50,단독,50,50130,B0,B001,유료,제한 없음
국토교통부 인재개발원 앞 주차장,ME174054,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 서호동 1603,33.2523361,126.5157793,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:29,2022-08-23 19:53,2022-08-23 20:29,50,단독,50,50130,B0,B001,유료,제한 없음
천지연폭포주차장,ME174055,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 서홍동 666-1,33.2447051,126.5597817,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:31,2022-08-23 20:48,2022-08-23 21:31,50,단독,50,50130,B0,B001,유료,제한 없음
천지연폭포주차장,ME174055,2,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 서홍동 666-1,33.2447051,126.5597817,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:15,2022-08-23 20:48,2022-08-23 21:15,50,단독,50,50130,B0,B001,유료,제한 없음
성산읍 공영주차장,ME174056,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 성산읍 고성리 327-1,33.4485209,126.9166899,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:47,2022-08-23 20:13,2022-08-23 20:47,50,단독,50,50130,B0,B001,유료,제한 없음
성산일출봉 공영주차장,ME174057,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 성산읍 일출로 284-6,33.4619365,126.9355814,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-22 16:53,2022-08-02 18:23,2022-08-02 19:59,50,단독,50,50130,B0,B001,유료,제한 없음
성산일출봉 공영주차장,ME174057,2,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 성산읍 일출로 284-6,33.4619365,126.9355814,24시간 이용가능,ME,환경부,환경부,1661-9408,충전중,2022-08-23 21:38,2022-08-23 21:06,2022-08-23 21:26,50,단독,50,50130,B0,B001,유료,제한 없음
안덕우체국 뒤 주차장,ME174058,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 안덕면 화순리 1072,33.2460981,126.3348886,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:23,2022-08-23 16:16,2022-08-23 16:25,50,단독,50,50130,B0,B004,유료,제한 없음
서귀포시 매일시장 공영주차장,ME174059,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 중앙로62번길 18,33.2501492,126.5632261,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-23 9:38,2022-08-22 21:46,2022-08-22 22:27,50,단독,50,50130,B0,B001,유료,제한 없음
표선민속마을 해비치 해변 공영주차장,ME174060,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 표선면 민속해안로 631-45,33.3248308,126.8424054,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:56,2022-08-23 18:33,2022-08-23 18:52,50,단독,50,50130,B0,B001,유료,제한 없음
표선민속마을 해비치 해변 공영주차장,ME174060,2,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 표선면 민속해안로 631-45,33.3248308,126.8424054,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:10,2022-08-23 16:45,2022-08-23 17:28,50,단독,50,50130,B0,B001,유료,제한 없음
표선민속마을 해비치 해변 공영주차장,ME174060,3,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 표선면 민속해안로 631-45,33.3248308,126.8424054,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 17:51,2022-08-23 17:23,2022-08-23 17:51,50,단독,50,50130,B0,B001,유료,제한 없음
표선민속마을 해비치 해변 공영주차장,ME174060,4,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 표선면 민속해안로 631-45,33.3248308,126.8424054,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 18:08,2022-08-23 17:36,2022-08-23 18:08,50,단독,50,50130,B0,B001,유료,제한 없음
표선민속마을 해비치 해변 공영주차장,ME174060,5,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 표선면 민속해안로 631-45,33.3248308,126.8424054,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:09,2022-08-23 20:28,2022-08-23 21:09,50,단독,50,50130,B0,B001,유료,제한 없음
표선 의례회관 앞 공영주차장,ME174061,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 표선면 표선리 2103,33.3270822,126.8234354,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-19 17:28,2022-08-09 12:24,2022-08-09 12:38,50,단독,50,50130,B0,B001,유료,제한 없음
회수사거리 인근 공영주차장,ME174062,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 회수동 788-2,33.2632286,126.4426783,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:30,2022-08-23 19:49,2022-08-23 20:30,50,단독,50,50130,B0,B001,유료,제한 없음
오일장 인근 주차장,ME174063,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 제주시 구좌읍 세화리 1500-41 ,33.524856,126.8568472,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 16:52,2022-08-23 16:26,2022-08-23 16:52,50,단독,50,50110,B0,B001,유료,제한 없음
용암해수산업화지원센터,ME174064,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 제주시 구좌읍 일주동로 2706-40,33.5423831,126.8121624,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 16:13,2022-08-23 15:51,2022-08-23 16:13,50,단독,50,50110,A0,A004,유료,제한 없음
제주상공회의소 뒤편 주차장,ME174065,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 제주시 도남동 574-3,33.4904403,126.5198517,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2021-08-11 15:48,2020-11-06 12:50,2020-11-06 13:04,50,단독,50,50110,B0,B001,유료,제한 없음
이호동 주민센터,ME174066,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 제주시 백포서길 9,33.5000077,126.4580641,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:55,2022-08-23 21:33,2022-08-23 21:55,50,단독,50,50110,A0,A002,유료,제한 없음
한국폴리텍대학 제주캠퍼스,ME174067,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 제주시 산천단 동3길 2,33.4469182,126.561226,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:12,2022-08-23 15:08,2022-08-23 15:31,50,단독,50,50110,J0,J001,유료,제한 없음
한라수목원,ME174068,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 제주시 수목원길 72,33.4690818,126.4908317,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:43,2022-08-23 19:12,2022-08-23 19:43,50,단독,50,50110,D0,D007,유료,제한 없음
